Time,Frame,WT,QW1,QW2,QW3,QW4,QW5,QW6,QW7,QW8,QW9,QW10,QW11,QW12
124.64,62320,8.6164,10.0404,11.5281,3.913,7.469,6.3243,6.4021,7.447,7.6145,7.0942,9.7113,3.7492,3.6916
124.642,62321,9.0231,9.5565,11.1938,3.9607,7.1953,6.613,6.4901,7.4388,7.3454,7.6206,9.9342,3.5031,3.7973
124.644,62322,9.1468,10.2167,11.5977,4.2132,8.1393,5.3481,6.1428,7.5279,7.8029,7.1227,9.5339,3.5944,4.0341
124.646,62323,8.3869,10.057,12.0655,3.8286,7.6045,5.6886,5.9014,7.0922,8.0904,7.7653,9.8508,3.9527,3.8809
124.648,62324,8.2867,9.8086,11.2396,3.4767,8.0138,5.3109,6.5354,8.1268,7.9111,6.8774,10.1148,3.5171,4.2159
124.65,62325,8.7473,9.8172,11.5926,4.0001,7.9899,5.8849,6.047,7.4257,7.599,7.7733,10.3607,3.3774,3.6614
124.652,62326,9.0321,9.8884,11.0125,3.8575,8.3422,5.9069,6.52,7.673,7.7774,7.1836,9.9435,4.0842,4.3101
124.654,62327,8.8991,10.4003,10.9508,4.1812,7.8435,5.6953,6.9416,7.471,9.0535,7.5623,9.578,4.2527,4.2027
124.656,62328,7.8773,10.7866,10.3368,3.8572,7.4201,5.7745,6.7637,7.5619,9.2148,7.0786,10.5262,3.4805,4.1379
124.658,62329,8.1506,10.6011,11.5542,3.5159,7.763,5.9854,6.3103,8.1171,7.7404,7.7234,9.6383,3.9762,4.4384
124.66,62330,8.2604,10.0728,12.2556,3.7972,8.171,5.7384,6.0695,7.8321,8.9183,6.9936,10.1281,3.9018,4.2871
124.662,62331,8.7566,9.7703,11.8993,3.3939,7.4974,5.2824,5.6779,8.1756,9.5276,7.1791,9.8659,3.892,3.4423
124.664,62332,8.711,10.341,12.2399,3.8,7.4183,5.9995,5.903,7.9887,7.7842,6.7705,9.5269,3.5858,4.2871
124.666,62333,9.2878,10.4629,12.0544,3.9201,7.5668,6.3399,6.3268,8.3856,7.6861,7.6226,10.1137,3.9312,4.3623
124.668,62334,9.0522,10.4862,11.3533,3.9444,8.0069,5.8525,6.1025,7.7977,7.8312,7.3495,9.9042,4.1299,4.228
124.67,62335,9.6044,10.3861,11.4129,3.9413,7.9418,5.7649,6.6725,7.1053,8.0229,7.6786,9.8839,3.5772,3.9039
124.672,62336,8.2235,9.9852,10.8453,4.0502,7.2041,6.0896,6.3522,7.6481,8.2935,7.2053,9.7542,3.579,4.4779
124.674,62337,8.8898,10.8597,10.7478,3.7153,7.3726,6.3628,5.6652,7.4205,8.6131,7.6647,9.8353,3.7982,4.1972
124.676,62338,9.066,9.9182,11.3272,3.7666,7.9651,7.3195,6.1815,7.1764,9.0376,6.9573,10.0565,3.6575,3.7643
124.678,62339,9.3019,10.0275,10.5406,3.8288,7.2448,7.3929,6.3267,7.5383,7.9335,7.2062,10.903,3.5113,3.8763
124.68,62340,9.403,9.6985,11.2325,3.8145,7.4589,6.9457,7.1972,7.2997,7.4459,7.1687,9.4186,3.2963,3.8989
124.682,62341,9.3218,10.1024,11.0526,4.2266,7.5244,6.7529,6.6843,7.4048,8.5709,7.5887,9.6936,3.4362,3.8178
124.684,62342,9.5309,9.9366,10.7459,4.0186,7.4141,6.6938,6.0659,7.3482,8.1091,7.0886,9.7808,3.3898,3.3528
124.686,62343,9.2312,10.0413,10.8121,3.969,7.6434,7.2094,6.5648,7.8515,8.1425,7.2955,9.8892,3.5524,3.7085
124.688,62344,9.2865,9.7767,10.282,3.8788,6.8548,7.0781,6.0825,8.0341,7.9928,7.282,9.2236,3.269,3.8536
124.69,62345,9.0107,10.2432,10.8725,3.8705,7.3158,7.2402,6.1993,7.6729,7.8718,7.3224,9.471,3.8455,3.9878
124.692,62346,9.3107,10.4544,10.9536,3.7874,7.1647,7.6205,6.8997,7.7351,8.4657,7.168,9.5167,3.8865,4.3518
124.694,62347,9.064,9.9654,11.0418,4.2715,7.5424,7.1871,6.4684,7.1042,8.1581,7.6865,9.476,4.5388,3.877
124.696,62348,8.8249,10.2151,11.0696,4.292,7.7383,6.9371,6.6349,7.7073,8.29,7.9291,10.1133,3.685,3.4299
124.698,62349,8.7318,9.8355,11.5566,3.7204,7.4813,7.6104,7.0277,7.1172,7.6283,7.9215,9.2931,3.9566,4.052
124.7,62350,9.0103,10.0994,11.3182,3.6373,7.4536,7.2612,7.0892,7.472,8.0506,7.5931,9.9319,3.5928,4.3633
124.702,62351,9.5043,10.1844,10.2097,3.6315,8.0161,7.4049,6.3987,7.9851,8.3628,7.0906,9.7695,3.5958,3.6506
124.704,62352,9.1258,10.5834,11.2152,3.9025,7.4771,6.7192,7.0053,8.1161,8.4085,7.1509,9.8342,3.7966,4.5896
124.706,62353,9.2932,10.3917,11.0958,4.0649,7.0102,6.7763,6.9254,8.0277,7.8643,6.9088,10.1479,3.9332,3.7104
124.708,62354,8.6046,10.2263,11.3218,3.9658,7.0303,7.3073,6.7051,7.2173,8.6941,7.2005,10.0761,3.6233,3.3276
124.71,62355,8.1755,10.6472,10.7832,3.8603,7.6579,7.5702,6.2268,7.9844,8.056,7.8739,9.7468,3.6498,3.8345
124.712,62356,8.2454,10.3947,11.3901,3.9384,7.7731,7.3586,6.5769,7.3346,9.3832,7.6678,9.2435,3.7888,4.0255
124.714,62357,9.2293,10.2932,10.6988,3.3737,7.5006,7.1837,6.5308,7.5055,8.0419,7.1706,9.8765,3.5136,3.5652
124.716,62358,9.186,11.1747,11.198,3.8901,6.9553,7.1008,6.7751,7.3435,8.2281,7.5895,10.074,3.6877,3.7543
124.718,62359,9.078,10.7922,10.7619,3.9566,7.3929,7.431,6.2517,8.2661,7.0358,7.8237,9.4,3.669,3.1662
124.72,62360,9.0128,9.9841,10.9371,3.7322,7.4025,7.5159,6.035,7.8133,7.4734,7.3165,9.7288,3.6699,3.8939
124.722,62361,9.4367,10.927,11.3563,4.1351,7.4561,6.9032,5.8714,8.0912,7.7983,7.7911,10.4245,4.0702,3.3342
124.724,62362,9.916,10.7042,11.416,4.3262,7.7184,8.3066,6.8908,8.6412,8.0227,7.3594,9.5794,3.772,4.0716
124.726,62363,9.3543,10.3292,11.1108,3.715,7.466,8.45,7.0636,8.038,7.0364,7.8551,9.2818,3.3398,3.6671
124.728,62364,9.9206,10.7713,11.2104,4.0587,7.5509,7.2107,6.4162,7.0863,7.7941,7.2891,9.9367,3.4943,3.5894
124.73,62365,9.4225,12.0599,11.3232,4.0998,7.5325,7.3779,5.9691,7.6032,7.1479,7.6472,9.63,3.5833,3.5529
124.732,62366,8.8781,11.3814,11.7476,3.7032,7.4917,7.237,6.0753,7.3666,7.8186,7.8125,9.9073,3.5084,4.6998
124.734,62367,8.9008,10.937,11.1963,3.8804,7.5451,7.7536,6.2908,7.7037,8.0046,7.7144,9.8825,3.5648,4.251
124.736,62368,9.2735,10.5052,10.9554,3.827,7.7135,7.553,5.8668,7.9759,7.75,7.1404,9.8358,3.9202,3.7645
124.738,62369,9.1427,10.0504,11.4318,3.6117,7.8876,7.3593,6.3993,7.9527,7.5192,7.3778,9.6004,3.9246,4.2421
124.74,62370,8.9402,11.5814,11.3693,3.8248,7.5106,7.5149,6.1031,7.8545,8.0382,6.9779,9.6012,3.6641,3.6327
124.742,62371,8.8604,10.5278,11.162,4.1412,7.8584,7.0055,6.1373,8.5087,8.0179,7.2915,9.7491,3.9163,3.6003
124.744,62372,9.2995,10.5786,10.7853,3.87,6.8726,7.7779,6.1019,7.6796,8.0436,7.5435,9.3449,3.5087,3.782
124.746,62373,8.6745,10.7187,10.8048,3.5557,7.2658,7.6217,6.3251,7.6474,7.3741,7.8021,9.8933,3.3863,3.7296
124.748,62374,9.5372,10.635,11.242,3.7162,7.0457,7.6285,6.0072,8.1488,6.8427,7.5581,9.9879,3.2175,3.3294
124.75,62375,9.6301,10.3458,11.3937,4.1321,7.6811,7.5259,6.2445,7.4576,7.5375,7.4561,9.6289,3.5629,4.0712
124.752,62376,8.7749,10.7296,11.6809,3.8788,6.9952,7.7138,6.3804,8.0646,7.9301,7.0333,9.9738,3.6336,4.1201
124.754,62377,8.5655,10.3353,11.6575,4.184,7.2871,7.9276,6.2242,7.4399,8.2789,7.9958,9.3519,3.5254,4.1805
124.756,62378,8.5053,10.5197,11.8784,4.1617,7.1261,7.5937,6.8528,7.2789,7.8584,7.3818,9.8047,3.4559,4.0085
124.758,62379,8.3515,10.2323,11.7801,3.6194,7.3375,7.4178,7.03,7.5595,7.6549,7.568,10.0266,3.6152,3.749
124.76,62380,8.3555,10.3092,11.2237,4.1215,6.9947,7.5987,6.6346,7.8967,7.7775,7.8721,9.9557,3.2855,3.925
124.762,62381,8.7124,11.0368,11.4335,3.9675,7.1998,8.0449,6.1915,7.988,7.5737,7.9404,9.5345,3.8689,3.7834
124.764,62382,8.3021,9.9691,11.2588,3.8509,7.641,8.0142,6.0747,7.7856,7.3946,7.8421,9.7809,3.6022,3.6588
124.766,62383,8.2032,10.5216,11.4527,3.6815,7.7852,7.8507,6.4054,7.2586,7.9958,7.5472,10.2119,3.7033,3.6104
124.768,62384,8.3645,10.131,11.2516,4.1468,7.7225,7.7852,5.9811,8.3105,8.5983,8.3083,9.9917,3.5731,4.026
124.77,62385,8.386,10.7047,11.0765,4.0118,7.515,7.2621,6.517,7.6765,7.6503,8.0116,10.3694,3.9951,3.8605
124.772,62386,8.5582,10.58,10.9987,4.0926,7.6617,7.2041,6.611,7.6824,7.3693,7.3258,10.3636,3.8417,4.1063
124.774,62387,8.1441,10.6869,10.5941,3.8838,7.646,6.7716,6.1924,7.6485,6.9457,7.6737,9.7627,3.7733,4.1337
124.776,62388,8.7589,10.3127,10.7897,4.0987,7.6451,6.9522,6.6404,7.8276,7.4232,7.3688,10.0233,3.6145,3.5916
124.778,62389,8.5782,10.4346,10.9075,4.1711,7.6205,7.8941,6.0426,7.6666,7.4992,7.5468,9.8048,3.4259,3.5256
124.78,62390,8.9069,10.5811,10.6393,3.9682,7.5944,7.3466,5.9558,7.5261,7.8344,7.6312,9.4856,4.5378,4.1336
124.782,62391,8.0734,10.744,10.4587,3.8905,7.4038,7.6105,5.8134,7.8851,7.277,7.3056,9.6282,3.6269,4.2237
124.784,62392,7.7404,10.3228,9.7968,4.2407,7.486,8.2818,6.3,7.8044,8.2072,7.2553,10.1126,3.5315,3.8528
124.786,62393,8.1658,10.1835,10.3159,4.0315,7.825,7.3502,5.8464,7.5784,7.2655,7.9821,10.0437,3.6504,4.0179
124.788,62394,8.6901,10.9346,10.657,4.3627,7.3794,8.0431,5.919,7.9179,7.3527,7.6211,9.6459,3.9194,3.6953
124.79,62395,8.7283,10.6637,11.1376,4.1116,7.8806,6.6537,6.2525,6.9345,7.7016,8.0096,9.881,3.7572,3.8535
124.792,62396,8.6681,9.9861,11.6538,4.3287,7.1839,7.3371,6.1643,7.6905,7.5063,7.8367,9.9055,3.5055,4.0185
124.794,62397,8.3533,9.7527,10.9043,4.04,7.7346,7.7011,6.2054,7.1559,7.5233,8.036,9.2396,4.0012,3.7803
124.796,62398,8.4511,10.6284,11.1549,3.8293,7.1717,7.2667,5.9526,8.0761,7.5955,7.7506,10.2283,3.7693,4.615
124.798,62399,8.4522,10.6175,11.1639,4.3822,7.3874,6.9017,5.9244,7.7668,8.016,7.438,10.1781,3.6069,3.9949
124.8,62400,9.0591,10.2301,11.7167,3.9891,8.1597,7.3929,6.6201,7.453,7.547,7.7572,9.7809,4.157,3.4305
124.802,62401,9.4175,10.7254,11.1019,3.9299,7.7137,7.2264,6.3257,7.8821,7.7955,7.6813,9.8911,3.4752,4.1486
124.804,62402,9.3315,10.8714,11.1759,4.0593,8.25,7.0584,6.2844,8.0489,7.0375,7.3072,9.8504,3.608,3.7274
124.806,62403,8.8474,11.4139,11.2401,4.1249,8.0268,7.515,6.6865,6.846,7.655,7.3337,9.8631,3.5751,3.5054
124.808,62404,9.0052,11.3363,10.995,3.9601,7.7653,7.3481,6.1253,7.7115,7.6592,7.723,10.223,3.509,3.7171
124.81,62405,8.5515,10.7822,11.1997,4.1645,7.5924,7.3409,6.1443,7.4548,7.1648,7.0922,10.3765,3.6227,3.8407
124.812,62406,8.8,11.1646,11.2622,3.9575,7.5402,7.4287,6.3948,6.7826,7.8645,7.0854,10.2804,3.7479,3.7156
124.814,62407,8.8626,11.8451,11.188,3.6953,7.284,7.4415,6.0707,7.5139,7.7556,7.93,10.0834,3.5791,3.8626
124.816,62408,8.5578,12.1752,10.5924,4.1193,7.5302,6.6428,6.8645,6.9199,7.2012,7.659,10.3343,3.7881,3.5409
124.818,62409,9.0681,11.311,11.0576,3.9497,7.8321,7.1802,5.9934,7.7354,7.7893,7.0639,9.8764,3.8603,4.4318
124.82,62410,9.4252,10.9102,10.8333,3.9676,8.0112,7.268,6.4777,7.5605,8.2302,7.6447,10.1992,3.2212,3.8128
124.822,62411,8.2569,11.1649,10.7351,4.0919,7.4303,6.2652,6.7117,7.537,7.7455,7.58,10.3743,3.8706,4.1055
124.824,62412,8.9622,11.1654,10.7197,4.1891,7.676,6.9511,5.9675,6.7591,7.9043,8.0163,10.1352,3.4497,3.7639
124.826,62413,8.4858,11.3909,10.8945,3.7268,7.4459,7.4042,5.9816,7.1539,7.976,7.8085,10.1524,3.3576,3.4958
124.828,62414,8.733,10.7545,11.3039,4.3037,7.6427,7.4088,6.3874,8.13,7.5194,7.2308,9.7978,3.5711,3.5031
124.83,62415,8.915,11.1444,11.0007,4.0957,7.7653,7.4583,5.9198,7.9349,7.7062,7.6071,9.6134,3.7175,3.8269
124.832,62416,8.7195,10.5809,10.998,3.7945,7.9671,7.0147,6.6888,7.5226,7.7004,7.2849,10.29,3.5825,4.2895
124.834,62417,8.7801,11.1233,11.0177,3.8852,8.0888,6.6993,6.2284,7.4856,7.7404,7.9786,9.9658,3.5246,3.5315
124.836,62418,8.7592,10.6468,12.0348,3.6071,7.1232,7.2243,5.9213,7.635,7.7715,7.3093,10.5075,3.42,3.9924
124.838,62419,8.565,10.44,11.5928,3.9114,7.7747,6.6783,6.0745,7.5052,7.5922,7.1833,10.3227,3.2628,4.4588
124.84,62420,8.9587,10.2439,10.6762,3.739,8.025,7.2509,6.6176,7.6542,8.129,7.4902,10.1899,3.6807,4.6058
124.842,62421,8.5904,10.9041,11.4694,4.2618,7.6885,7.2549,6.1354,7.7497,7.3756,7.4648,10.9416,3.4897,4.2432
124.844,62422,8.5159,10.784,11.3763,3.9085,7.788,6.8754,4.8298,7.693,7.8944,7.765,10.686,3.4966,4.2177
124.846,62423,8.314,10.6842,11.8201,3.4842,7.2355,7.1177,5.4797,7.5738,7.5228,7.508,10.5256,3.3176,3.8215
124.848,62424,8.83,10.8705,11.3567,3.7552,7.289,6.9904,5.2352,7.2199,7.7076,7.4018,10.5946,3.394,4.4333
124.85,62425,8.5546,10.2422,11.714,3.8759,7.6798,6.6186,4.7682,8.0089,7.9773,7.8086,10.5569,3.6057,4.2109
124.852,62426,9.1447,10.4731,11.74,4.3409,7.2838,6.7835,6.1448,7.5142,7.9364,7.5121,10.7179,3.6909,4.3553
124.854,62427,8.5581,10.4175,11.1431,3.5788,7.4208,6.5597,5.4943,7.3619,7.2542,8.0224,10.5613,4.0582,4.9004
124.856,62428,8.8264,10.1476,10.9836,3.8765,7.9695,6.676,5.9164,7.2342,7.2526,7.561,10.964,3.6684,3.6969
124.858,62429,8.3056,10.6215,11.309,3.8643,7.6448,6.8607,5.234,7.9214,7.84,7.4743,10.2673,3.9344,3.7012
124.86,62430,8.2837,10.7573,11.4732,4.182,7.628,7.1813,5.4284,7.2134,7.9333,7.7492,10.2355,3.6527,4.1285
124.862,62431,8.5924,10.3499,10.9961,3.6061,7.0647,6.5471,5.6351,7.4554,7.6925,7.1801,10.5638,3.548,4.0163
124.864,62432,8.3582,11.0112,11.1571,3.828,7.0863,6.7514,6.2014,7.8518,7.5766,8.1565,10.9934,3.4478,3.6851
124.866,62433,8.423,10.8365,10.4368,3.7315,7.5514,6.7903,5.976,7.7921,7.7723,7.345,9.9077,3.4972,3.3512
124.868,62434,9.0419,10.8771,11.1664,3.5657,7.4709,6.892,5.9754,7.9451,7.7567,7.3717,10.6406,3.337,3.9121
124.87,62435,9.0045,10.1468,11.3136,4.4118,7.199,6.6405,6.346,7.9522,7.8406,7.343,10.545,3.7222,3.6104
124.872,62436,9.3725,10.569,11.3005,3.3486,7.6971,7.1308,5.9592,7.8442,7.8505,8.2082,10.7932,3.6533,4.1838
124.874,62437,8.9948,10.644,10.7232,3.5672,7.3114,7.3024,6.2376,7.1473,7.9324,7.6336,10.6337,3.2341,3.8667
124.876,62438,9.4341,10.6417,11.2221,4.2217,7.6772,6.814,6.515,7.7112,8.0618,8.0016,10.5279,3.2566,4.0113
124.878,62439,9.1743,10.1069,11.1385,3.5759,7.5849,6.7387,5.7811,8.0233,7.7432,7.7864,10.4839,3.6109,3.9199
124.88,62440,8.7373,10.4602,10.828,4.1325,7.444,6.704,6.5026,8.6886,7.9066,7.6388,10.7653,3.2384,3.7963
124.882,62441,9.0188,10.7685,11.0119,3.9681,7.335,6.3178,6.4911,7.1975,7.8428,7.9799,10.6719,3.5155,3.8383
124.884,62442,8.7853,10.71,10.7107,3.7507,7.6277,7.1539,6.7468,8.1733,7.7012,8.0508,10.3266,3.3876,3.7388
124.886,62443,9.1066,10.2398,10.4013,4.0256,7.6471,7.4048,6.9048,8.5236,7.7151,7.8726,10.0727,3.5075,4.7323
124.888,62444,9.0128,10.8826,10.8401,3.6969,7.6862,6.5191,6.1418,7.1869,7.8395,8.143,10.2649,3.6925,3.7786
124.89,62445,8.9999,10.5177,10.9247,3.5734,7.4349,7.045,6.4016,7.5136,8.2752,8.0053,10.8856,3.5081,3.6479
124.892,62446,9.3589,10.4008,11.135,3.5435,8.1397,6.9893,6.7769,7.7508,7.8572,7.865,11.1529,3.6372,3.8848
124.894,62447,8.7906,10.0205,11.1548,3.8423,8.1645,6.4211,6.0505,7.6578,8.163,7.9842,10.5649,3.9701,3.7802
124.896,62448,8.8635,10.2292,11.2676,3.6543,7.7755,6.6615,6.2738,6.8066,7.8977,7.2417,10.8159,3.296,3.4757
124.898,62449,9.4666,9.7624,10.799,3.7815,7.6942,7.3949,6.5962,7.3436,7.8485,7.6498,11.171,3.2648,3.6645
124.9,62450,8.5062,10.1075,11.154,3.5539,7.136,6.9656,5.9742,6.9594,8.4008,8.2441,10.9356,3.886,4.0279
124.902,62451,8.9626,10.3106,10.7074,3.845,7.6674,6.392,5.9579,7.4509,7.5815,7.9444,11.064,3.6561,4.0723
124.904,62452,9.2015,11.0185,11.1386,4.013,7.251,6.2697,5.6725,7.674,8.3715,7.9135,11.0184,3.2255,4.1368
124.906,62453,8.8886,10.3545,11.6513,3.8112,7.5318,6.3822,5.5724,7.5447,7.5703,7.6524,11.3981,3.5509,3.8412
124.908,62454,8.5299,9.7547,11.4797,3.8301,7.5741,6.5447,5.8139,7.2535,7.8981,7.5822,11.2995,3.9763,3.9161
124.91,62455,9.0352,10.3177,11.0615,3.844,8.006,6.7607,5.4716,7.3311,8.0424,7.782,10.6999,3.3678,3.793
124.912,62456,9.2939,10.4138,11.029,4.0705,7.3144,6.815,5.8488,7.1082,7.6745,7.6899,11.3804,3.6142,3.915
124.914,62457,9.0752,10.2601,10.9069,4.0909,7.6116,6.8997,5.527,7.4881,7.95,8.0184,11.3315,3.4801,4.465
124.916,62458,8.8107,10.0911,11.9455,4.2823,7.4754,6.7674,5.7813,7.6561,7.8852,7.2743,11.0712,3.6407,3.4527
124.918,62459,8.2444,9.737,11.0368,4.0924,7.3534,6.8872,5.3879,7.6503,7.4973,7.6092,10.6804,3.8143,3.8036
124.92,62460,8.9286,10.0306,11.5872,3.5776,7.3349,6.8354,5.454,7.2278,7.6622,7.2419,11.6407,3.5321,3.736
124.922,62461,8.5742,10.3384,11.0121,4.1709,7.3975,6.4357,5.8099,7.9677,7.6116,7.599,11.1161,3.564,3.6363
124.924,62462,8.5724,10.2045,10.7529,3.8185,7.4414,7.1866,5.8083,7.7492,7.1267,7.1961,10.4182,3.6359,4.038
124.926,62463,8.3608,10.5289,10.9918,4.2822,7.609,6.8052,5.7247,8.2235,7.5361,7.9762,10.9265,3.594,3.5938
124.928,62464,8.4318,10.6343,11.0475,4.0681,7.6534,7.0111,5.5643,7.5477,7.2429,7.5038,11.2118,4.2126,3.9414
124.93,62465,9.0539,10.6039,11.5729,3.9638,7.8751,6.5747,5.9543,7.9132,7.0455,7.3723,11.2817,3.4902,4.0307
124.932,62466,8.7694,10.8047,10.7395,4.0263,7.3287,6.4957,5.3821,7.0245,7.6726,7.5667,10.6162,3.3923,3.6595
124.934,62467,8.7583,10.2966,11.3234,3.6124,7.5851,7.0886,5.3625,7.6425,7.4883,8.0226,10.4271,3.5111,3.9425
124.936,62468,8.7,10.1107,11.3968,3.8711,7.8894,7.5951,5.057,7.12,7.4047,7.3906,10.8408,3.5335,3.3934
124.938,62469,9.3421,10.2363,10.907,3.7688,7.4131,7.6518,5.5793,7.5027,7.7383,7.6792,10.333,3.7656,3.2801
124.94,62470,9.5119,9.7914,10.7399,3.7743,7.1294,7.0332,5.889,8.3255,7.4381,7.5184,11.805,3.9044,3.4595
124.942,62471,8.9538,10.037,11.8874,3.9417,7.481,6.963,5.6519,7.4262,7.8488,6.8481,11.1592,3.63,3.7017
124.944,62472,8.9621,9.5459,10.6932,3.9683,7.7535,7.4328,5.4533,7.3671,7.6649,7.8652,10.9783,3.9356,3.6978
124.946,62473,9.7028,10.2347,11.2407,3.512,6.969,6.5911,5.621,7.8368,7.5583,7.1563,11.5292,3.8054,4.1884
124.948,62474,9.4497,10.751,11.3841,3.8028,7.7039,6.6176,5.3623,7.6818,7.963,7.4074,11.1772,3.7267,3.6652
124.95,62475,9.1516,10.5025,10.9822,3.8585,7.3385,6.7371,5.5223,7.855,7.5249,8.4127,10.5531,3.6765,4.1501
124.952,62476,9.1105,10.9176,11.9019,3.7653,7.7316,6.3515,5.4657,7.7732,7.0811,7.7959,11.1994,3.364,4.2082
124.954,62477,9.1432,10.4192,11.5832,3.862,7.6362,7.2165,5.5418,7.5248,7.8814,7.5956,11.3774,3.8544,3.2866
124.956,62478,8.6445,10.4575,10.8441,3.5479,7.4121,6.7836,5.67,7.5316,7.8555,7.7275,11.3445,3.642,3.5684
124.958,62479,9.2763,10.6904,11.2298,3.6462,7.4196,6.5603,5.987,7.7598,8.2325,8.1167,11.2262,3.3942,3.312
124.96,62480,9.056,10.6894,10.7629,3.7052,6.9339,6.4046,5.8245,7.3247,7.6925,7.1378,10.9198,3.8171,3.732
124.962,62481,8.969,9.9482,10.8269,3.6066,7.5067,7.0626,5.4494,7.847,7.7206,7.7897,10.832,3.7988,3.5081
124.964,62482,9.4346,9.9934,11.318,3.5919,6.9061,6.4426,5.808,7.8009,7.5444,7.846,10.7318,3.5842,3.643
124.966,62483,9.2571,10.4926,11.3411,3.694,7.4717,7.345,5.8316,7.7226,7.7341,7.4492,11.2975,3.457,3.651
124.968,62484,9.111,10.2211,11.2148,3.989,7.4308,6.9796,5.5543,7.7367,7.6405,7.2805,11.1302,3.8087,3.7086
124.97,62485,8.7916,10.5126,10.6051,3.759,7.2991,7.3231,5.6254,7.8589,8.3042,7.6853,11.0734,4.4299,3.4333
124.972,62486,9.1903,9.7555,10.787,3.5923,7.1961,7.4289,5.9135,7.431,7.8861,6.8518,10.4132,3.6514,3.6538
124.974,62487,8.877,10.3473,11.1795,3.5396,7.8267,7.5309,5.6601,7.8468,7.7438,7.1265,10.5411,3.7237,3.771
124.976,62488,8.8793,10.5511,11.203,4.3208,7.8717,6.7813,6.2249,7.8095,8.3163,7.1725,10.4552,4.1131,3.73
124.978,62489,8.7861,10.8427,11.7871,3.9464,7.6332,6.9131,6.1786,7.2458,7.7633,7.9994,11.1036,3.6789,4.5643
124.98,62490,9.175,10.1618,10.5707,3.4431,7.3311,7.3612,6.0984,7.6041,8.3511,6.954,10.4815,3.8509,3.7108
124.982,62491,8.768,10.8979,11.2396,3.991,7.6444,7.4862,6.736,7.8156,8.1034,7.3048,10.8502,4.1798,4.0379
124.984,62492,9.444,10.68,11.4159,3.7289,7.2249,7.049,6.4158,7.1143,8.2415,7.2904,10.9704,3.8499,4.4841
124.986,62493,8.911,10.2675,11.3975,4.015,7.2616,7.4829,6.7946,7.9007,8.184,7.5546,10.7709,3.2955,4.8006
124.988,62494,9.18,10.7015,11.9831,3.7433,7.3029,7.4725,6.1883,7.8829,7.8542,7.574,11.1663,4.0891,3.7867
124.99,62495,8.9347,10.1576,11.1072,4.0066,7.5911,7.0894,7.0623,7.5387,8.0851,7.6179,10.8078,3.461,3.4972
124.992,62496,9.3008,10.43,10.5807,3.8598,7.9521,6.6815,6.7425,7.644,7.5089,7.5263,10.4463,3.7499,4.4855
124.994,62497,9.3581,9.9069,10.9798,3.7037,7.2441,7.1073,6.5435,6.825,7.8284,7.7066,10.9454,3.67,3.8956
124.996,62498,9.8704,10.7254,10.9522,3.3591,7.0897,6.9622,6.542,6.7009,8.3703,7.3743,11.2158,3.7796,3.3629
124.998,62499,9.9425,10.2756,11.2622,3.7433,7.4869,6.7842,6.618,7.598,8.1126,8.1581,10.4825,3.3646,3.9191
125,62500,9.7868,10.7186,11.2593,4.1163,7.7595,7.054,6.0469,7.1758,8.0533,7.5513,10.6962,3.611,3.8604
125.002,62501,9.4772,12.0739,11.5856,3.9561,7.7301,7.0794,6.2524,7.5199,7.5339,7.6414,10.6739,3.639,3.7776
125.004,62502,9.6704,10.9678,10.6855,3.7907,7.7403,7.0204,6.1573,7.8252,7.3195,7.4643,10.8797,3.877,4.0229
125.006,62503,9.0957,11.2508,11.0647,4.2026,7.3872,6.1792,5.924,7.7417,7.208,7.5328,10.8966,3.6705,4.02
125.008,62504,9.5257,11.6191,10.692,4.0414,7.9687,6.5586,6.2895,7.8081,8.1781,7.411,10.1386,3.8227,3.9158
125.01,62505,9.2026,11.7212,10.7911,3.5915,7.4763,6.7624,6.5378,7.7356,7.4882,8.581,10.8356,3.7076,3.8252
125.012,62506,10.0584,12.0893,10.776,3.7957,7.6907,6.8004,6.1969,7.2251,7.4006,7.8824,10.8093,3.3936,3.8866
125.014,62507,9.2079,10.9123,10.2317,3.4426,7.7325,6.6979,6.1827,7.6173,7.3838,7.6043,9.8179,3.8254,4.1306
125.016,62508,9.4001,12.5359,10.7332,3.9738,7.3387,6.5456,5.9447,8.144,7.8593,7.4391,9.6611,3.7161,3.8068
125.018,62509,9.4878,11.6613,10.8327,3.8379,7.2877,7.2061,5.79,6.9048,7.5744,7.5709,10.1436,3.4752,3.5725
125.02,62510,9.6916,11.1328,11.2956,3.8101,7.8888,6.8899,6.2943,7.412,7.8547,7.6982,9.9687,3.9182,4.0248
125.022,62511,9.6448,10.2952,11.3643,3.818,7.6528,7.1686,6.2814,7.7263,7.4816,7.0588,10.513,3.6541,3.6759
125.024,62512,10.4648,10.0442,11.056,3.4136,7.3931,7.1519,6.3817,7.8315,7.4721,7.2774,9.9061,4.1289,3.7789
125.026,62513,9.9497,9.8257,10.9787,3.964,7.5429,6.622,5.9862,7.869,8.1032,7.4364,10.423,3.7588,3.7889
125.028,62514,10.3109,10.1612,11.5175,3.9427,7.5528,6.7784,6.1909,7.3758,8.0011,7.2403,10.1543,3.6212,4.1997
125.03,62515,9.6561,10.6202,10.9395,4.2192,7.1435,6.4787,6.2106,7.4759,8.8336,7.7154,10.1533,3.4422,3.7815
125.032,62516,9.1762,9.6953,10.7191,4.1131,7.9598,6.607,6.3491,7.0278,7.6555,7.1525,10.0738,3.4376,3.7183
